LibraryElement, DeclaringType, EntityKind, Count, Status
System.Windows.Forms.Form.Margin,System.Windows.Forms.Form,Property,1,0
System.Windows.Forms.Form.MainMenuStrip,System.Windows.Forms.Form,Property,1,0
System.Windows.Forms.Form.TopLevel,System.Windows.Forms.Form,Property,1,0
System.Windows.Forms.Form.FormClosing,System.Windows.Forms.Form,Event,2,1
System.Windows.Forms.Form.Load,System.Windows.Forms.Form,Event,16,1
System.Windows.Forms.Form.MinimumSize,System.Windows.Forms.Form,Property,2,1
System.Windows.Forms.Form.MaximumSize,System.Windows.Forms.Form,Property,2,1
System.Windows.Forms.Form.MinimizeBox,System.Windows.Forms.Form,Property,2,1
System.Windows.Forms.Form.MaximizeBox,System.Windows.Forms.Form,Property,4,1
System.Windows.Forms.Form.Text,System.Windows.Forms.Form,Property,30,1
System.Windows.Forms.Form.BackColor,System.Windows.Forms.Form,Property,16,1
System.Windows.Forms.Form.ClientSize,System.Windows.Forms.Form,Property,22,1
System.Windows.Forms.Form.AutoScroll,System.Windows.Forms.Form,Property,4,1
System.Windows.Forms.Form.DialogResult,System.Windows.Forms.Form,Property,4,1
System.Windows.Forms.Form.FormBorderStyle,System.Windows.Forms.Form,Property,2,1
TKS.frmUser.lblEmail,TKS.frmUser,Field,8,1
TKS.frmUser.lblPassword,TKS.frmUser,Field,8,1
TKS.frmUser.lblId,TKS.frmUser,Field,8,1
TKS.frmUser.components,TKS.frmUser,Field,2,1
TKS.frmUser.ucOkCancel,TKS.frmUser,Field,11,1
TKS.frmUser.txtEmail,TKS.frmUser,Field,8,1
TKS.frmUser.txtPassword,TKS.frmUser,Field,9,1
TKS.frmUser.chkEmail,TKS.frmUser,Field,12,1
TKS.frmUser.chkPassword,TKS.frmUser,Field,12,1
TKS.frmUser.chkId,TKS.frmUser,Field,12,1
TKS.frmUser.txtId,TKS.frmUser,Field,9,1
TKS.frmUser.OnSave,TKS.frmUser,Field,1,1
TKS.frmUser,TKS.frmUser,Type,1,1
TKS.frmUser.frmUser_Load,TKS.frmUser,Method,1,1
TKS.frmUser.ucOkCancel2_OkClick,TKS.frmUser,Method,1,1
TKS.frmUser.txtPassword_TextChanged,TKS.frmUser,Method,1,1
TKS.frmUser.txtEmail_TextChanged,TKS.frmUser,Method,1,1
TKS.frmUser.txtId_TextChanged,TKS.frmUser,Method,1,1
TKS.frmUser.Save,TKS.frmUser,Method,3,1
TKS.frmUser.InitializeComponent,TKS.frmUser,Method,2,1
TKS_DB.DataHandler.GetListDataSource.T,TKS_DB.DataHandler.GetListDataSource.T,Type,3,1
TKS.frmUser.DataHandler,TKS.frmUser,Property,2,1
System.Collections.Generic.List`1.this[],System.Collections.Generic.List`1,Property,3,1
System.Collections.Generic.List`1.Count,System.Collections.Generic.List`1,Property,1,1
System.Collections.Generic.List`1,System.Collections.Generic.List`1,Type,8,1
System.Collections.Generic.List`1..ctor,System.Collections.Generic.List`1,Method,4,1
System.Collections.Generic.List`1.Clear,System.Collections.Generic.List`1,Method,2,1
System.Collections.Generic.List`1.Add,System.Collections.Generic.List`1,Method,4,1
System.Collections.Generic.List`1.RemoveAt,System.Collections.Generic.List`1,Method,2,1
System.IDisposable.Dispose,System.IDisposable,Method,26,1
TKS.frmList.SetupGrid.grid,TKS.frmList.SetupGrid.grid,Type,6,1
System.Activator,System.Activator,Type,1,1
System.Activator.CreateInstance,System.Activator,Method,2,1
TKS_DB.DataHandler.GetTableCount.tableName,TKS_DB.DataHandler.GetTableCount.tableName,Type,1,1
TKS.UiCommons.GetComboValueFromText.cmb,TKS.UiCommons.GetComboValueFromText.cmb,Type,4,1
TKS.frmOrders.Dispose.disposing,TKS.frmOrders.Dispose.disposing,Type,2,1
TKS_DB.QueryBuilder.BuildInsertQuery.tableName,TKS_DB.QueryBuilder.BuildInsertQuery.tableName,Type,2,1
System.Windows.Forms.HorizontalAlignment,System.Windows.Forms.HorizontalAlignment,Type,4,1
System.Windows.Forms.HorizontalAlignment.Right,System.Windows.Forms.HorizontalAlignment,Field,8,1
TKS.ElectronicBillForms.CustomersOrders.button2_Click.orderItem,TKS.ElectronicBillForms.CustomersOrders.button2_Click.orderItem,Type,1,1
TKS.frmCustomer.txtFirstName_Validating.sender,TKS.frmCustomer.txtFirstName_Validating.sender,Type,1,1
System.Windows.Forms.ComboBox+ObjectCollection.AddRange,System.Windows.Forms.ComboBox+ObjectCollection,Method,3,1
System.Reflection.AssemblyTitleAttribute..ctor,System.Reflection.AssemblyTitleAttribute,Method,3,1
TKS.frmList.SetupGrid.adjustColumn,TKS.frmList.SetupGrid.adjustColumn,Type,1,1
TKS.frmRoles.ucOkCancel1_OkClick.dataHandler,TKS.frmRoles.ucOkCancel1_OkClick.dataHandler,Type,1,1
System.Drawing.Color,System.Drawing.Color,Type,44,1
System.Drawing.Color.FromArgb,System.Drawing.Color,Method,2,1
TKS.frmUser.txtPassword_TextChanged.sender,TKS.frmUser.txtPassword_TextChanged.sender,Type,1,1
System.Drawing.Color.GhostWhite,System.Drawing.Color,Property,1,1
System.Drawing.Color.Lavender,System.Drawing.Color,Property,8,1
System.Drawing.Color.Transparent,System.Drawing.Color,Property,2,1
System.Drawing.Color.Black,System.Drawing.Color,Property,2,1
System.Drawing.Color.White,System.Drawing.Color,Property,17,1
System.Drawing.Color.Red,System.Drawing.Color,Property,13,1
System.Reflection.AssemblyConfigurationAttribute..ctor,System.Reflection.AssemblyConfigurationAttribute,Method,3,1
System.Windows.Forms.DataGridViewCellStyle.Format,System.Windows.Forms.DataGridViewCellStyle,Property,6,1
TKS.ValidationCommon.IsValidEmailDomian.domain,TKS.ValidationCommon.IsValidEmailDomian.domain,Type,1,1
TKS.frmCustomer.txtLastName_Leave.sender,TKS.frmCustomer.txtLastName_Leave.sender,Type,1,1
System.Windows.Forms.MaskedTextBox,System.Windows.Forms.MaskedTextBox,Type,2,1
System.Windows.Forms.MaskedTextBox..ctor,System.Windows.Forms.MaskedTextBox,Method,1,1
System.ComponentModel.ISupportInitialize.EndInit,System.ComponentModel.ISupportInitialize,Method,16,1
System.ComponentModel.ISupportInitialize.BeginInit,System.ComponentModel.ISupportInitialize,Method,16,1
System.Windows.Forms.MaskedTextBox.Text,System.Windows.Forms.MaskedTextBox,Property,2,1
System.Windows.Forms.MaskedTextBox.TextMaskFormat,System.Windows.Forms.MaskedTextBox,Property,2,1
System.Windows.Forms.MaskedTextBox.Mask,System.Windows.Forms.MaskedTextBox,Property,2,1
System.ComponentModel.ISupportInitialize,System.ComponentModel.ISupportInitialize,Type,16,1
System.Drawing.SizeF,System.Drawing.SizeF,Type,13,1
System.Drawing.SizeF..ctor,System.Drawing.SizeF,Method,13,1
TKS.frmRoles.ucOkCancel1_OkClick.i,TKS.frmRoles.ucOkCancel1_OkClick.i,Type,3,1
System.Windows.Forms.ToolStrip.Items,System.Windows.Forms.ToolStrip,Property,2,1
System.Windows.Forms.ToolStrip.BackColor,System.Windows.Forms.ToolStrip,Property,1,0
System.Windows.Forms.DataGridViewRow.Height,System.Windows.Forms.DataGridViewRow,Property,8,1
TKS.ElectronicBillForms.CustomersOrders.comboBox2_SelectedIndexChanged.obj,TKS.ElectronicBillForms.CustomersOrders.comboBox2_SelectedIndexChanged.obj,Type,1,1
System.Windows.Forms.ListBox.SelectedItem,System.Windows.Forms.ListBox,Property,10,1
System.Windows.Forms.ListBox.Items,System.Windows.Forms.ListBox,Property,6,1
System.Windows.Forms.ListBox.SelectedIndex,System.Windows.Forms.ListBox,Property,6,1
TKS.ElectronicBillForms.CustomersOrders.comboBox3_SelectedIndexChanged.indx,TKS.ElectronicBillForms.CustomersOrders.comboBox3_SelectedIndexChanged.indx,Type,1,1
System.Windows.Forms.ListBox.SelectedIndexChanged,System.Windows.Forms.ListBox,Event,2,1
TKS.frmRoles.btnAdd_Click.node,TKS.frmRoles.btnAdd_Click.node,Type,3,1
System.Windows.Forms.ListBox,System.Windows.Forms.ListBox,Type,9,1
System.Windows.Forms.ListBox..ctor,System.Windows.Forms.ListBox,Method,4,1
System.Collections.Generic.Dictionary`2.TryGetValue,System.Collections.Generic.Dictionary`2,Method,2,1
System.Collections.Generic.Dictionary`2..ctor,System.Collections.Generic.Dictionary`2,Method,7,1
System.Collections.Generic.Dictionary`2,System.Collections.Generic.Dictionary`2,Type,17,1
System.Collections.Generic.Dictionary`2.Values,System.Collections.Generic.Dictionary`2,Property,1,1
System.Collections.Generic.Dictionary`2.Keys,System.Collections.Generic.Dictionary`2,Property,1,1
System.Collections.Generic.Dictionary`2.Count,System.Collections.Generic.Dictionary`2,Property,1,1
System.Collections.Generic.Dictionary`2.this[],System.Collections.Generic.Dictionary`2,Property,1,1
TKS.frmRoles.frmRoles_Load.dataHandler,TKS.frmRoles.frmRoles_Load.dataHandler,Type,1,1
TKS_DB.DataHandler.GetScalarValue.table,TKS_DB.DataHandler.GetScalarValue.table,Type,2,1
TKS.UiCommons.LoadListSource.valueMember,TKS.UiCommons.LoadListSource.valueMember,Type,1,1
TKS_DB.DataHandler.GetListDataSource.command,TKS_DB.DataHandler.GetListDataSource.command,Type,1,1
TKS_DB.DataHandler.GetDataTableSource.columns,TKS_DB.DataHandler.GetDataTableSource.columns,Type,1,1
System.ComponentModel.IContainer,System.ComponentModel.IContainer,Type,13,1
System.Windows.Forms.DialogResult.No,System.Windows.Forms.DialogResult,Field,2,1
System.Windows.Forms.DialogResult.Yes,System.Windows.Forms.DialogResult,Field,2,1
System.Windows.Forms.DialogResult.Cancel,System.Windows.Forms.DialogResult,Field,2,1
System.Windows.Forms.DialogResult.OK,System.Windows.Forms.DialogResult,Field,6,1
System.Drawing.SystemColors.ButtonHighlight,System.Drawing.SystemColors,Property,2,1
System.Drawing.SystemColors,System.Drawing.SystemColors,Type,1,1
System.Windows.Forms.DialogResult,System.Windows.Forms.DialogResult,Type,6,1
TKS.ElectronicBillForms.CustomersOrders.button2_Click.doub,TKS.ElectronicBillForms.CustomersOrders.button2_Click.doub,Type,1,1
TKS.Properties.Resources.set_Culture.value,TKS.Properties.Resources.set_Culture.value,Type,1,1
TKS_DB.DataHandler.GetTableIdent.command,TKS_DB.DataHandler.GetTableIdent.command,Type,4,1
System.Windows.Forms.MenuStrip,System.Windows.Forms.MenuStrip,Type,2,1
System.Windows.Forms.MenuStrip..ctor,System.Windows.Forms.MenuStrip,Method,1,1
TKS.frmProduct.LoadList.values,TKS.frmProduct.LoadList.values,Type,1,1
System.Text.StringBuilder,System.Text.StringBuilder,Type,2,1
System.Text.StringBuilder.ToString,System.Text.StringBuilder,Method,2,1
System.Text.StringBuilder.Append,System.Text.StringBuilder,Method,16,1
System.Text.StringBuilder..ctor,System.Text.StringBuilder,Method,1,1
System.Data.DataRow.this[],System.Data.DataRow,Property,2,1
System.Data.DataRow.ItemArray,System.Data.DataRow,Property,2,1
TKS.frmCustomer.IsNew,TKS.frmCustomer,Property,2,1
System.Data.DataRow,System.Data.DataRow,Type,3,1
TKS.frmCustomer.frmCustomer_Load,TKS.frmCustomer,Method,1,1
TKS.frmCustomer.txtZip_KeyPress,TKS.frmCustomer,Method,1,1
TKS.frmCustomer.txtCity_KeyPress,TKS.frmCustomer,Method,1,1
TKS.frmCustomer.VerifyControls,TKS.frmCustomer,Method,2,1
TKS.frmCustomer.txtEmail_Validating,TKS.frmCustomer,Method,1,1
TKS.frmCustomer.txtEmail_Leave,TKS.frmCustomer,Method,1,1
TKS.frmCustomer.txtFirstName_Validated,TKS.frmCustomer,Method,2,1
TKS.frmCustomer.txtFirstName_Validating,TKS.frmCustomer,Method,2,1
TKS.frmCustomer.btnSave_Click,TKS.frmCustomer,Method,1,1
TKS.frmCustomer.btnCancel_Click,TKS.frmCustomer,Method,1,1
TKS.frmCustomer.InitializeComponent,TKS.frmCustomer,Method,2,1
TKS.frmCustomer.VerifyBackColor,TKS.frmCustomer,Method,6,1
TKS.frmCustomer.VerifyText,TKS.frmCustomer,Method,14,1
TKS.frmCustomer.LoadStates,TKS.frmCustomer,Method,2,1
TKS.frmCustomer,TKS.frmCustomer,Type,2,1
TKS.frmCustomer.DataHandler,TKS.frmCustomer,Field,2,1
TKS.frmCustomer.cboState,TKS.frmCustomer,Field,11,1
TKS.frmCustomer.txtZip,TKS.frmCustomer,Field,10,1
TKS.frmCustomer.txtCity,TKS.frmCustomer,Field,9,1
TKS.frmCustomer.txtStreet,TKS.frmCustomer,Field,9,1
TKS.frmCustomer.txtEmail,TKS.frmCustomer,Field,11,1
TKS.frmCustomer.txtLastName,TKS.frmCustomer,Field,11,1
TKS.frmCustomer.txtFirstName,TKS.frmCustomer,Field,11,1
TKS.frmCustomer.mskPhone,TKS.frmCustomer,Field,10,1
TKS.frmCustomer.lblZip,TKS.frmCustomer,Field,8,1
TKS.frmCustomer.lblState,TKS.frmCustomer,Field,8,1
TKS.frmCustomer.lblCity,TKS.frmCustomer,Field,8,1
TKS.frmCustomer.lblStreet,TKS.frmCustomer,Field,8,1
TKS.frmCustomer.lblEmail,TKS.frmCustomer,Field,8,1
TKS.frmCustomer.lblPhone,TKS.frmCustomer,Field,8,1
TKS.frmCustomer.components,TKS.frmCustomer,Field,2,1
TKS.frmCustomer.btnCancel,TKS.frmCustomer,Field,10,1
TKS.frmCustomer.btnSave,TKS.frmCustomer,Field,9,1
TKS.frmCustomer.lblFirstName,TKS.frmCustomer,Field,10,1
TKS.frmCustomer.lblLastName,TKS.frmCustomer,Field,10,1
System.Decimal..ctor,System.Decimal,Method,6,1
TKS.ValidationCommon,TKS.ValidationCommon,Type,4,1
TKS.ValidationCommon.IsValidEmailDomian,TKS.ValidationCommon,Method,2,1
TKS.ValidationCommon.IsValidPassword,TKS.ValidationCommon,Method,2,1
TKS.ValidationCommon..ctor,TKS.ValidationCommon,Method,1,1
TKS.ValidationCommon.IsValidUserName,TKS.ValidationCommon,Method,2,1
TKS.ValidationCommon.IsValidNameCase,TKS.ValidationCommon,Method,2,1
TKS.ElectronicBillForms.CustomersOrders.comboBox2_SelectedIndexChanged.indx,TKS.ElectronicBillForms.CustomersOrders.comboBox2_SelectedIndexChanged.indx,Type,2,1
TKS.ElectronicBillForms.CustomersOrders.button1_Click.i,TKS.ElectronicBillForms.CustomersOrders.button1_Click.i,Type,3,1
TKS.frmOrders.GetValidOrders.orderItem,TKS.frmOrders.GetValidOrders.orderItem,Type,1,1
System.Windows.Forms.ListBox+ObjectCollection.Count,System.Windows.Forms.ListBox+ObjectCollection,Property,2,1
TKS.ElectronicBillForms.CustomersOrders.button1_Click.id,TKS.ElectronicBillForms.CustomersOrders.button1_Click.id,Type,1,1
System.Reflection.AssemblyDescriptionAttribute..ctor,System.Reflection.AssemblyDescriptionAttribute,Method,3,1
System.Windows.Forms.ListBox+ObjectCollection.Add,System.Windows.Forms.ListBox+ObjectCollection,Method,3,1
System.Windows.Forms.ListBox+ObjectCollection.Clear,System.Windows.Forms.ListBox+ObjectCollection,Method,3,1
TKS.UiCommons.LoadListSource.values,TKS.UiCommons.LoadListSource.values,Type,1,1
TKS_Models.Order..ctor,TKS_Models.Order,Method,2,1
TKS_Models.Order,TKS_Models.Order,Type,6,1
TKS_Models.Order.StaffId,TKS_Models.Order,Property,2,1
TKS_Models.Order.StoreId,TKS_Models.Order,Property,2,1
TKS_Models.Order.ShippedDate,TKS_Models.Order,Property,2,1
TKS_Models.Order.RequiredDate,TKS_Models.Order,Property,2,1
TKS_Models.Order.OrderDate,TKS_Models.Order,Property,2,1
TKS_Models.Order.OrderStatus,TKS_Models.Order,Property,2,1
TKS_Models.Order.CustomerId,TKS_Models.Order,Property,2,1
TKS_Models.Order.Id,TKS_Models.Order,Property,3,1
<ErrorTypeSymbol>,<ErrorTypeSymbol>,Type,9,1
System.Reflection.AssemblyCopyrightAttribute..ctor,System.Reflection.AssemblyCopyrightAttribute,Method,3,1
System.Configuration,System.Configuration,Type,1,1
System.Windows.Forms.ComboBoxStyle.DropDownList,System.Windows.Forms.ComboBoxStyle,Field,10,1
System.Windows.Forms.ComboBoxStyle,System.Windows.Forms.ComboBoxStyle,Type,5,1
System.Char.IsUpper,System.Char,Method,2,1
System.Char.ToString,System.Char,Method,2,1
System.Char.ToUpper,System.Char,Method,1,1
System.Char,System.Char,Type,1,1
System.Reflection.AssemblyFileVersionAttribute..ctor,System.Reflection.AssemblyFileVersionAttribute,Method,3,1
TKS.frmWhiteForm,TKS.frmWhiteForm,Type,1,1
TKS.frmWhiteForm.InitializeComponent,TKS.frmWhiteForm,Method,2,1
TKS.frmWhiteForm.Dispose,TKS.frmWhiteForm,Method,3,1
TKS.ucOkCancel.set_OkButtonText.value,TKS.ucOkCancel.set_OkButtonText.value,Type,1,1
TKS.frmWhiteForm.components,TKS.frmWhiteForm,Field,2,1
System.CodeDom.Compiler.GeneratedCodeAttribute..ctor,System.CodeDom.Compiler.GeneratedCodeAttribute,Method,2,1
System.Windows.Forms.ButtonBase.BackColor,System.Windows.Forms.ButtonBase,Property,20,1
System.Windows.Forms.ButtonBase.AutoSize,System.Windows.Forms.ButtonBase,Property,14,1
System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,System.Windows.Forms.ButtonBase,Property,66,1
System.Windows.Forms.ButtonBase.Text,System.Windows.Forms.ButtonBase,Property,70,1
TKS.frmList.backgroundWorker1,TKS.frmList,Field,2,1
TKS.frmList.grdOrders,TKS.frmList,Field,17,1
TKS.frmList.tabPage1,TKS.frmList,Field,14,1
TKS.frmList.grdUsers,TKS.frmList,Field,16,1
TKS.frmList.tbpUsers,TKS.frmList,Field,14,1
TKS.frmList.tbpCustomers,TKS.frmList,Field,14,1
TKS.frmList.grdProducts,TKS.frmList,Field,16,1
TKS.frmList.tbpProducts,TKS.frmList,Field,14,1
TKS.frmList.tpgOrders,TKS.frmList,Field,15,1
TKS.frmList.grdCustomers,TKS.frmList,Field,16,1
TKS.frmList.components,TKS.frmList,Field,2,1
TKS.ElectronicBillForms.CustomersOrders.comboBox1_SelectedIndexChanged.sender,TKS.ElectronicBillForms.CustomersOrders.comboBox1_SelectedIndexChanged.sender,Type,1,1
System.STAThreadAttribute..ctor,System.STAThreadAttribute,Method,1,1
TKS.frmList.Orders,TKS.frmList,Property,2,1
TKS.frmList.Users,TKS.frmList,Property,2,1
TKS.frmList.Products,TKS.frmList,Property,2,1
TKS.frmList.Customers,TKS.frmList,Property,2,1
TKS.frmList.CustomerList_Load,TKS.frmList,Method,1,1
TKS.frmList.grdOrders_CellContentClick,TKS.frmList,Method,1,1
TKS.frmList.SetupGrid,TKS.frmList,Method,8,1
TKS.frmList.tabDatList_SelectedIndexChanged,TKS.frmList,Method,1,1
TKS.frmList.SetupInitialView,TKS.frmList,Method,4,1
TKS.frmList.InitializeComponent,TKS.frmList,Method,2,1
TKS.frmList,TKS.frmList,Type,2,1
TKS_DB.DataHandler.GetUserById,TKS_DB.DataHandler,Method,2,1
TKS_DB.DataHandler.GetListDataSource,TKS_DB.DataHandler,Method,2,1
TKS_DB.DataHandler.UpdateFields,TKS_DB.DataHandler,Method,2,1
TKS_DB.DataHandler.GetScalarValue,TKS_DB.DataHandler,Method,2,1
TKS_DB.DataHandler.GetTableCount,TKS_DB.DataHandler,Method,2,1
TKS_DB.DataHandler.GetTableIdent,TKS_DB.DataHandler,Method,2,1
TKS_DB.DataHandler.GetDataTableSource,TKS_DB.DataHandler,Method,8,1
TKS_DB.DataHandler.GetDataTableSourceCondition,TKS_DB.DataHandler,Method,4,1
TKS_DB.DataHandler.CreateNewRegisterInTable,TKS_DB.DataHandler,Method,10,1
TKS_DB.DataHandler.GetDataSource,TKS_DB.DataHandler,Method,18,1
TKS_DB.DataHandler..ctor,TKS_DB.DataHandler,Method,10,1
TKS_DB.DataHandler,TKS_DB.DataHandler,Type,15,1
System.Windows.Forms.KeyPressEventHandler,System.Windows.Forms.KeyPressEventHandler,Type,4,1
TKS.ValidationCommon.IsValidPassword.pass,TKS.ValidationCommon.IsValidPassword.pass,Type,1,1
TKS_DB.DataHandler.ConnectionString,TKS_DB.DataHandler,Field,10,1
TKS.frmListData.LoadData.valueMember,TKS.frmListData.LoadData.valueMember,Type,1,1
System.Windows.Forms.ToolStripItem,System.Windows.Forms.ToolStripItem,Type,4,1
System.Windows.Forms.ToolStripItem.Text,System.Windows.Forms.ToolStripItem,Property,18,1
System.Windows.Forms.ToolStripItem.Size,System.Windows.Forms.ToolStripItem,Property,18,1
System.Windows.Forms.ToolStripItem.Name,System.Windows.Forms.ToolStripItem,Property,18,1
System.Windows.Forms.ToolStripItem.Click,System.Windows.Forms.ToolStripItem,Event,8,1
TKS.frmCustomer.txtEmail_Validating.sender,TKS.frmCustomer.txtEmail_Validating.sender,Type,1,1
TKS_DB.DataHandler.GetUserById.userId,TKS_DB.DataHandler.GetUserById.userId,Type,2,1
TKS.ValidationCommon.IsValidEmailDomian.handler,TKS.ValidationCommon.IsValidEmailDomian.handler,Type,1,1
TKS.ElectronicBillForms.CustomersOrders.comboBox2_SelectedIndexChanged.sender,TKS.ElectronicBillForms.CustomersOrders.comboBox2_SelectedIndexChanged.sender,Type,1,1
TKS.frmProduct.txtName_TextChanged.sender,TKS.frmProduct.txtName_TextChanged.sender,Type,1,1
System.Globalization.CultureInfo,System.Globalization.CultureInfo,Type,2,1
System.Type.Assembly,System.Type,Property,1,1
System.Diagnostics.CodeAnalysis.SuppressMessageAttribute..ctor,System.Diagnostics.CodeAnalysis.SuppressMessageAttribute,Method,1,1
TKS_DB.QueryBuilder.BuildInsertQuery.parameters,TKS_DB.QueryBuilder.BuildInsertQuery.parameters,Type,3,1
TKS.ElectronicBillForms.FrmBillManagment.top,TKS.ElectronicBillForms.FrmBillManagment,Field,14,1
TKS.ElectronicBillForms.FrmBillManagment.count,TKS.ElectronicBillForms.FrmBillManagment,Field,4,1
TKS.ElectronicBillForms.FrmBillManagment.pnlContent,TKS.ElectronicBillForms.FrmBillManagment,Field,9,1
TKS.ElectronicBillForms.FrmBillManagment.frm,TKS.ElectronicBillForms.FrmBillManagment,Field,8,1
TKS.ElectronicBillForms.FrmBillManagment.customOrders,TKS.ElectronicBillForms.FrmBillManagment,Field,1,1
TKS.ElectronicBillForms.FrmBillManagment.components,TKS.ElectronicBillForms.FrmBillManagment,Field,2,1
TKS.ElectronicBillForms.FrmBillManagment.panel1,TKS.ElectronicBillForms.FrmBillManagment,Field,12,1
TKS.ElectronicBillForms.FrmBillManagment.btnCancel,TKS.ElectronicBillForms.FrmBillManagment,Field,9,1
TKS.ElectronicBillForms.FrmBillManagment.btnNext,TKS.ElectronicBillForms.FrmBillManagment,Field,13,1
TKS.ElectronicBillForms.FrmBillManagment.btnBack,TKS.ElectronicBillForms.FrmBillManagment,Field,13,1
System.Convert,System.Convert,Type,5,1
System.Convert.ToInt16,System.Convert,Method,2,1
System.Convert.ToInt32,System.Convert,Method,8,1
System.Data.DataTable.Load,System.Data.DataTable,Method,2,1
System.Data.DataTable..ctor,System.Data.DataTable,Method,3,1
System.Windows.Forms.BorderStyle,System.Windows.Forms.BorderStyle,Type,2,1
System.Data.DataTable,System.Data.DataTable,Type,31,1
TKS.ElectronicBillForms.FrmBillManagment,TKS.ElectronicBillForms.FrmBillManagment,Type,1,1
TKS.ElectronicBillForms.FrmBillManagment.FrmBillManagment_Load,TKS.ElectronicBillForms.FrmBillManagment,Method,1,1
TKS.ElectronicBillForms.FrmBillManagment.btnBack_Click_1,TKS.ElectronicBillForms.FrmBillManagment,Method,1,1
TKS.ElectronicBillForms.FrmBillManagment.btnNext_Click,TKS.ElectronicBillForms.FrmBillManagment,Method,1,1
TKS.ElectronicBillForms.FrmBillManagment.btnCancel_Click,TKS.ElectronicBillForms.FrmBillManagment,Method,1,1
TKS.ElectronicBillForms.FrmBillManagment.InitializeComponent,TKS.ElectronicBillForms.FrmBillManagment,Method,2,1
TKS.ElectronicBillForms.FrmBillManagment.LoadNewForm,TKS.ElectronicBillForms.FrmBillManagment,Method,4,1
TKS.ElectronicBillForms.FrmBillManagment.Next,TKS.ElectronicBillForms.FrmBillManagment,Method,4,1
TKS.ElectronicBillForms.FrmBillManagment.Back,TKS.ElectronicBillForms.FrmBillManagment,Method,2,1
System.Windows.Forms.BorderStyle.FixedSingle,System.Windows.Forms.BorderStyle,Field,4,1
System.Data.DataTable.DefaultView,System.Data.DataTable,Property,1,1
System.Data.DataTable.Rows,System.Data.DataTable,Property,5,1
TKS_DB.QueryBuilder.BuildParameters.builder,TKS_DB.QueryBuilder.BuildParameters.builder,Type,2,1
TKS_DB.DataHandler.GetDataSource.reader,TKS_DB.DataHandler.GetDataSource.reader,Type,1,1
TKS_Models.Customer..ctor,TKS_Models.Customer,Method,1,1
TKS_Models.Customer,TKS_Models.Customer,Type,1,1
TKS_Models.Customer.ZipCode,TKS_Models.Customer,Property,2,1
TKS_Models.Customer.State,TKS_Models.Customer,Property,2,1
TKS_Models.Customer.City,TKS_Models.Customer,Property,2,1
TKS_Models.Customer.Street,TKS_Models.Customer,Property,2,1
TKS_Models.Customer.Phone,TKS_Models.Customer,Property,2,1
TKS_Models.Customer.LastName,TKS_Models.Customer,Property,2,1
TKS.ValidationCommon.IsValidUserName.id,TKS.ValidationCommon.IsValidUserName.id,Type,1,1
System.Text.RegularExpressions.Regex,System.Text.RegularExpressions.Regex,Type,4,1
System.Text.RegularExpressions.Regex.Match,System.Text.RegularExpressions.Regex,Method,2,1
System.Text.RegularExpressions.Regex.IsMatch,System.Text.RegularExpressions.Regex,Method,6,1
System.Data.CommandType,System.Data.CommandType,Type,4,1
TKS_Models.NamedValue,TKS_Models.NamedValue,Type,1,1
TKS.frmCustomer.txtZip_KeyPress.match,TKS.frmCustomer.txtZip_KeyPress.match,Type,1,1
System.Data.CommandType.Text,System.Data.CommandType,Field,4,1
TKS.frmProduct,TKS.frmProduct,Type,1,1
TKS_DB.DataHandler.GetUserById.connection,TKS_DB.DataHandler.GetUserById.connection,Type,3,1
TKS.frmRoles.GetRootNode.node,TKS.frmRoles.GetRootNode.node,Type,4,1
TKS.frmProduct.frmProduct_Load,TKS.frmProduct,Method,1,1
TKS.frmProduct.frmProduct_FormClosing,TKS.frmProduct,Method,1,1
TKS.frmProduct.btnVerify_Click,TKS.frmProduct,Method,1,1
TKS.frmProduct.txtName_TextChanged,TKS.frmProduct,Method,1,1
TKS.frmProduct.lnkBrand_LinkClicked,TKS.frmProduct,Method,1,1
TKS.frmProduct.lnkCategory_LinkClicked,TKS.frmProduct,Method,1,1
TKS.frmProduct.button2_Click,TKS.frmProduct,Method,1,1
TKS.frmProduct.btnSave_Click,TKS.frmProduct,Method,1,1
TKS.frmProduct.SetAlert,TKS.frmProduct,Method,8,1
TKS.frmProduct.LoadList,TKS.frmProduct,Method,4,1
TKS.frmProduct.LoadYears,TKS.frmProduct,Method,2,1
TKS.frmProduct.LoadCategories,TKS.frmProduct,Method,2,1
TKS.frmProduct.LoadBrands,TKS.frmProduct,Method,2,1
TKS.frmProduct.IsValidProduct,TKS.frmProduct,Method,4,1
TKS.frmProduct.GetValidProduct,TKS.frmProduct,Method,2,1
TKS.frmProduct.InitializeComponent,TKS.frmProduct,Method,2,1
TKS.frmProduct.Categories,TKS.frmProduct,Property,3,1
TKS.frmProduct.Brands,TKS.frmProduct,Property,3,1
TKS.frmProduct.DataForm,TKS.frmProduct,Property,8,1
TKS.frmProduct.DataHandler,TKS.frmProduct,Property,3,1
TKS.frmProduct.ShouldClose,TKS.frmProduct,Property,3,1
TKS_Models.UserPermissions.Administrator,TKS_Models.UserPermissions,Field,1,1
TKS_Models.UserPermissions.Audit,TKS_Models.UserPermissions,Field,1,1
TKS_Models.UserPermissions.LowLevel,TKS_Models.UserPermissions,Field,1,1
